Gene_ID,GeneName,GSM744800,GSM744801,GSM744802,GSM744803,GSM744804,GSM744805,GSM744806,GSM744807,GSM744808,GSM744809,GSM744810,GSM744811
248150_at,AT5G54670,202.612,194.759,207.883,197.09,182.803,208.378,200.473,186.037,163.497,175.013,164.794,168.339
248151_at,AT5G54270,99.269,136.576,89.4551,99.7459,51.7163,63.4312,114.26,142.536,181.495,165.631,144.733,164.559
248152_at,AT5G54260,35.5703,52.3043,38.4952,31.9459,35.1798,39.6498,36.4108,38.2886,30.2657,53.4478,35.7913,27.388
248153_at,AT5G54250,1.22126,0.920149,10.0294,1.76498,1.34688,1.12746,1.11792,1.19681,15.1672,1.02318,4.50817,0.903931
248154_at,AT5G54400,29.9064,35.2269,20.6962,23.2186,35.1997,26.6215,46.4913,37.3921,30.9674,35.766,37.7152,28.5907
248155_at,AT5G54390,262.631,256.512,561.957,694.104,397.486,603.619,623.824,612.689,563.228,552.507,652.928,694.9
248156_at,AT5G54410,0.925169,0.782064,5.71247,6.92028,1.70335,7.92857,4.16858,7.90252,0.701799,0.324637,0.835388,0.820473
248157_at,AT5G54420,9.4414,24.8496,12.2807,14.2171,2.20584,6.54457,20.016,21.4972,6.10532,6.95901,4.24432,9.6782
248158_at,AT5G54440,562.828,446.706,443.824,593.086,532.374,427.927,343.96,449.962,369.179,424.886,366.338,370.403
248159_at,AT5G54460,6.76896,26.1809,12.4435,3.01235,1.97031,3.36754,3.9857,8.66885,8.57881,17.0925,3.932,17.0554
248160_at,AT5G54470,10.8503,2.19773,10.736,11.0687,3.17628,17.8394,17.2314,1.13017,1.27493,1.57905,2.63322,3.80347
248161_at,AT5G54480,9.6366,10.8655,17.3063,4.93671,3.05744,9.31271,3.33977,12.1848,7.87281,12.2561,1.45266,5.81822
248162_at,AT5G54500,4932.27,4670.75,5147.86,5712.37,4231.81,3735.3,3185.58,3503.4,3445.96,3325.39,3167.69,3393.79
248163_at,AT5G54510,568.031,548.828,360.98,338.125,326.049,289.499,246.652,317.274,351.063,342.454,337.386,290.554
248164_at,AT5G54490,85.0259,154.918,43.5972,90.2594,19.6923,25.1134,18.9879,26.9462,15.6494,22.5652,16.1208,14.3956
248165_at,AT5G54430,603.448,662.917,609.562,666.187,598.247,698.497,727.677,608.686,788.829,747.378,718.948,684.306
248166_at,AT5G54520,41.2597,96.2524,57.456,46.8752,80.2306,62.1725,66.2079,67.7938,61.0327,70.5509,92.9408,92.0893
248167_at,AT5G54530,63.848,56.7421,26.4771,49.2914,50.7517,27.0626,35.1092,33.2567,30.4294,32.4286,34.9128,25.2049
248168_at,AT5G54570,24.473,20.6242,19.7097,16.9823,11.6349,12.1603,14.5894,8.46297,15.5823,10.6472,18.3849,22.3246
248169_at,AT5G54610,7.44883,1.03134,6.26561,0.584454,3.73498,2.20156,0.934124,5.93107,2.39788,4.03389,0.872234,1.57203
248170_at,AT5G54620,1.31534,1.77978,6.32773,2.90308,1.22644,5.72696,1.51524,1.06921,0.646713,0.613433,0.706055,4.58644
248171_at,AT5G54680,619.644,808.187,533.648,647.082,602.884,693.17,707.406,773.79,723.615,654.303,654.661,735.254
248172_at,AT5G54660,63.6416,89.0311,53.5149,112.352,59.0038,73.1656,63.5375,57.2646,58.3352,48.9805,54.1223,50.96
248173_at,AT5G54580,451.721,412.983,420.933,523.148,402.351,494.967,505.555,589.38,397.945,505.82,498.84,518.203
248174_at,AT5G54600,486.099,550.414,392.194,478.722,363.979,304.894,353.952,435.405,391.481,423.125,370.779,351.71
248175_at,AT5G54640,256.177,295.623,476.6,371.195,400.644,434.627,404.027,421.566,380.991,458.646,423.061,496.185
248176_at,AT5G54650,171.164,186.196,229.446,223.943,189.825,208.831,210.309,184.28,181.227,177.724,190.206,205.442
248177_at,AT5G54630,0.886734,2.04609,13.5354,19.3718,12.1146,14.7617,22.1129,18.8151,19.9141,22.3987,13.1463,9.69181
248178_at,AT5G54370,1405.95,1236.81,1201.64,1019.2,1294.31,1633.12,1270.17,1414.68,1204.15,1390.16,1778.28,1528.27
248179_at,AT5G54380,319.828,346.834,248.129,335.271,287.362,300.678,297.057,275.028,333.714,364.954,371.493,347.371
248180_at,AT5G54310,604.237,580.309,478.288,460.532,389.49,475.457,556.426,502.137,535.541,497.739,504.573,567.535
248181_at,AT5G54290,61.0932,65.8938,52.6455,56.6003,31.0048,34.6739,67.8763,72.0754,96.931,54.0468,45.4874,36.1465
248182_at,AT5G54030,4.24663,14.0084,19.3564,23.117,23.3656,21.7985,29.8284,27.6927,26.2337,15.0653,27.133,29.7474
248183_at,AT5G54040,187.831,171.57,213.78,175.693,285.203,254.447,274.419,203.538,224.368,202.8,273.491,261.338
248184_at,AT5G54050,14.8296,14.5014,21.0847,15.7188,9.58947,21.7615,18.7311,11.4895,9.70937,26.9806,15.6576,14.5157
248185_at,AT5G54060,22.5331,9.56909,27.0793,25.2357,26.8667,22.5242,18.3631,15.7025,12.6177,14.7337,21.8334,13.4075
248186_at,AT5G53880,74.025,65.4964,62.9503,95.7206,47.794,56.1909,33.8828,41.4275,43.9523,34.9889,55.6864,18.0
248187_at,AT5G53940,217.306,176.329,168.956,211.852,154.978,137.415,167.405,142.382,120.783,162.116,149.729,159.448
248188_at,AT5G54070,10.6673,1.48276,8.70969,7.3767,2.80017,1.8568,1.06355,16.4524,2.70075,10.3095,1.67935,6.83239
248189_at,AT5G54090,33.6761,27.996,31.9056,29.5216,20.5638,20.3617,27.9284,42.4594,30.8467,34.7936,28.2182,34.5949
248190_at,AT5G54130,41.2934,40.5583,30.8259,23.2791,41.6309,33.2889,37.866,31.072,45.9249,43.8516,33.0015,39.2451
248191_at,AT5G54130,87.5191,82.0003,44.28,72.1598,71.3584,73.7324,64.9872,61.9614,97.2345,68.6234,59.0266,55.7162
248192_at,AT5G54140,181.951,193.391,208.939,152.441,246.612,210.74,218.044,175.001,200.705,188.306,176.346,253.146
248193_at,AT5G54080,307.914,552.169,332.052,213.129,331.441,379.575,456.165,532.132,533.98,448.949,344.981,503.447
248194_at,AT5G54095,2.21745,1.22016,1.32872,1.21434,1.39969,0.898351,1.01665,0.929673,0.872084,5.28809,0.722231,5.83526
248195_at,AT5G54110,592.604,291.377,363.479,322.865,224.714,315.246,278.162,320.0,360.313,416.423,298.587,294.654
248196_at,AT5G54150,7.39634,2.11576,0.833175,3.02773,4.1364,13.9927,3.22283,1.98991,2.35884,2.22812,2.69821,1.40312
248197_at,AT5G54190,3.88626,9.43231,17.9468,3.36749,1.57661,1.91139,1.67639,12.0367,7.05814,3.44659,6.12443,7.84707
248198_at,AT5G54200,151.663,141.326,147.412,138.157,145.013,154.386,158.772,165.904,169.144,167.221,170.409,203.264
248199_at,AT5G54170,103.386,121.853,85.6015,92.195,100.524,88.9063,90.4672,101.357,118.515,116.405,109.92,100.406
248200_at,AT5G54160,4930.31,5205.65,4310.2,3929.88,4323.68,4525.31,4788.54,4875.77,4744.49,5074.21,4698.55,4293.67
248201_at,AT5G54180,43.774,40.7496,37.2031,42.8481,49.441,35.4711,43.5872,51.3005,28.4121,33.7396,34.9364,43.1097
248202_at,AT5G54220,9.39807,18.1013,2.80192,16.7086,3.90146,3.71031,4.27018,22.0807,2.66701,6.45794,2.18808,4.05016
248203_at,AT5G54230,64.4597,86.269,44.6561,43.2337,61.3105,52.9787,64.1524,52.8809,52.0224,48.5405,42.0551,44.5086
248204_at,AT5G54280,104.882,143.38,94.5743,76.2699,102.983,103.484,85.5401,93.4184,115.654,108.945,96.7952,93.9861
248205_at,AT5G54300,108.309,119.72,85.5547,77.9054,81.7662,59.1517,73.5361,78.387,92.1116,92.2381,75.8338,72.8196
248206_at,AT5G54350,2.59958,8.92454,1.58111,2.05942,4.6444,2.3914,3.20078,1.7997,1.65518,7.10278,3.30913,9.03639
248207_at,AT5G53970,165.185,144.094,273.194,193.945,211.053,232.223,175.958,235.978,187.319,184.126,128.527,203.537
248208_at,AT5G53980,76.5005,83.5458,42.8621,21.7426,50.3139,33.5686,29.7809,35.6567,72.0278,52.5467,64.0827,49.4351
248209_at,AT5G53990,115.535,78.0276,174.596,101.794,72.2906,77.2252,73.78,60.165,59.9763,60.1425,43.3735,51.567
248210_at,AT5G54000,2.20995,3.55654,0.821181,1.80627,0.870618,2.18881,1.04473,0.798127,1.12849,7.46623,1.1882,1.19657
248211_at,AT5G54010,2.70936,0.865738,3.09336,2.09337,16.4891,6.59637,3.00206,4.98631,2.16778,1.12244,3.02171,17.7481
248212_at,AT5G54020,104.887,109.084,129.707,119.141,160.87,175.955,196.665,129.242,159.621,160.741,166.768,169.923
248213_at,AT5G53660,26.0376,3.67277,14.6173,26.6897,14.2375,33.718,23.2142,10.1551,13.5648,14.8353,21.5707,25.0534
248214_at,AT5G53670,21.7933,1.53338,1.89997,8.12019,2.3721,1.65643,1.39748,2.05597,8.91337,1.49955,3.02721,3.18866
248215_at,AT5G53680,2.61154,13.7983,26.8366,13.9744,12.5331,7.89509,4.71292,8.87544,4.26715,17.124,12.683,27.6159
248216_at,AT5G53690,7.9312,2.60267,0.876647,1.32578,0.433547,8.23961,1.74161,10.4053,1.41102,3.03025,0.551875,0.966156
248217_at,AT5G53560,7016.41,7099.59,6932.4,6688.9,6675.98,6512.41,6295.28,5638.34,5863.06,6543.17,5754.01,6227.19
248218_at,AT5G53710,9.73184,8.27804,13.8259,24.1838,16.1094,29.3179,23.5793,25.8065,30.6392,18.0233,23.2372,23.8514
248219_at,AT5G53650,533.699,442.146,695.234,697.296,513.153,740.033,715.591,699.448,640.78,601.618,622.696,635.805
248220_at,AT5G53540,556.317,391.735,488.987,624.192,336.653,457.385,395.208,503.887,448.007,571.585,487.225,459.512
248221_at,AT5G53530,528.641,516.415,419.652,465.473,494.767,437.307,516.665,458.215,480.598,401.249,480.444,506.967
248222_at,AT5G53570,282.088,259.675,260.591,323.938,256.023,299.557,268.743,273.142,320.199,288.097,272.139,284.412
248223_at,AT5G53620,208.884,266.704,314.907,303.6,241.781,292.661,282.579,289.795,277.705,286.781,251.472,278.606
248224_at,AT5G53490,28.8247,40.3461,22.1072,25.0993,14.8327,25.6098,20.183,33.8986,25.5542,15.8154,25.7635,29.7278
248225_at,AT5G53740,25.2738,26.4193,22.087,29.7531,25.0772,22.0523,18.2467,30.8161,33.2144,29.4698,26.7043,37.0106
248226_at,AT5G53750,34.9713,45.5385,86.0638,103.728,51.4731,42.624,47.1769,55.1005,15.4122,31.1418,63.6874,43.9767
248227_at,AT5G53820,14.4301,19.1833,0.875842,11.589,12.677,1.36882,1.18204,0.90587,11.6007,9.1542,16.5153,9.84579
248228_at,AT5G53800,139.604,150.14,145.233,193.861,130.522,144.058,130.863,125.716,135.577,132.074,154.236,135.198
248229_at,AT5G53810,14.5832,3.02844,6.94845,3.18658,0.687529,1.91986,0.958803,2.84827,4.07768,4.48153,3.89451,0.625192
248230_at,AT5G53830,25.8795,19.886,11.3541,48.0032,22.7951,24.4905,22.8892,3.22295,12.9946,10.0336,18.7219,1.2488
248231_at,AT5G53770,93.2347,83.1869,72.7012,64.5113,75.3271,93.3886,97.1647,77.2189,78.7421,74.2424,66.1857,49.9433
248232_at,AT5G53760,203.264,174.604,537.067,567.716,293.345,335.742,292.4,293.46,300.341,349.865,310.735,311.207
248233_at,AT5G53840,8.81161,11.1094,4.64488,2.40804,10.5974,0.815865,16.885,24.1538,4.65287,10.0363,0.677845,1.63768
248234_at,AT5G53850,562.241,675.704,622.415,664.534,714.016,749.623,653.469,665.701,501.869,574.566,547.553,579.345
248235_at,AT5G53860,186.503,160.896,136.23,176.709,174.103,156.342,185.65,192.096,166.692,151.386,158.713,126.904
248236_at,AT5G53870,14.8515,7.26556,6.76673,13.5942,8.88748,13.3084,5.18536,13.9753,9.74551,17.3042,12.9995,10.8264
248237_at,AT5G53890,110.83,143.923,130.896,176.32,131.922,130.962,114.922,101.391,127.39,155.868,118.413,86.4301
248238_at,AT5G53900,153.834,137.652,124.464,118.215,89.3663,117.167,108.502,130.946,102.871,137.944,126.096,112.188
248239_at,AT5G53920,30.0419,47.1769,40.2357,26.6415,26.2886,37.632,44.1462,45.818,34.6478,38.3015,37.319,31.2712
248240_at,AT5G53950,11.8162,33.9144,20.1363,14.0579,29.0724,16.5706,27.4455,3.51545,15.376,11.0159,23.0448,24.4537
248241_at,AT5G53960,1.94107,19.1942,6.38805,6.30462,9.57555,1.82149,6.62038,7.51504,21.0175,2.24028,0.939012,9.93226
248242_at,AT5G53580,74.0442,118.402,42.0814,55.0392,56.391,42.7731,60.1651,79.9421,93.256,77.733,45.3418,64.7821
248243_at,AT5G53588 /// AT5G53590,275.35,144.238,438.394,448.795,532.102,383.545,378.42,531.363,310.073,468.104,518.562,250.062
248244_at,AT5G53640,11.8921,6.08605,18.4539,16.6326,5.45177,6.92892,16.2329,16.7788,9.924,16.0746,1.85271,1.99785
248245_at,AT5G53190,16.5028,38.8247,5.82617,20.2558,3.50321,15.7462,0.962849,11.7468,9.90255,17.9197,15.979,24.6541
248246_at,AT5G53200,32.0564,25.5504,5.11574,24.0834,34.0833,19.6536,7.91885,37.0948,2.58275,30.9549,16.2016,27.9658
248247_at,AT5G53210,26.5667,19.7085,4.42481,7.52448,4.36656,1.00291,3.58904,3.1527,0.805858,5.53394,1.6157,3.07121
248248_at,AT5G53120,789.039,907.632,911.498,943.624,868.93,1244.29,1072.57,1062.45,1189.23,1026.51,1005.84,850.571
248249_at,AT5G53140,538.451,304.434,384.359,435.647,527.543,401.231,424.478,459.749,441.501,437.778,509.628,336.461
248250_at,AT5G53130,125.839,181.253,168.153,192.209,103.067,129.29,125.007,129.38,155.522,144.847,132.254,127.892
248251_at,AT5G53220,27.2589,18.471,29.4658,37.0418,30.7033,36.4981,25.7999,28.7951,40.9714,49.0446,36.8063,43.6758
248252_at,AT5G53250,2113.9,1974.58,1731.44,1650.31,1839.23,1803.31,1865.32,2079.38,1911.95,1986.23,2213.71,2650.94
248253_at,AT5G53290,71.6914,48.9163,126.566,128.349,125.865,102.219,92.6738,88.9536,96.0298,79.8874,109.926,85.4576
248254_at,AT5G53320,194.095,161.167,140.25,170.326,134.44,157.783,132.758,160.533,168.265,159.586,189.179,141.615
248255_at,AT5G53350,1000.1,986.369,930.128,678.396,1232.81,991.405,1169.03,1307.06,1375.94,1232.58,1118.72,1293.11
248256_at,AT5G53360,70.8695,111.712,86.4941,88.7956,87.192,49.4782,97.9891,96.5794,100.354,81.3012,96.6887,105.496
248257_at,AT5G53410,2.12137,4.21188,2.51085,4.90738,1.92719,1.20455,1.34757,1.16856,1.51705,1.54945,1.34512,3.35629
248258_at,AT5G53400,802.504,541.709,825.537,933.939,1010.27,877.457,781.533,855.831,709.826,869.228,963.757,802.129
248259_at,AT5G53330,284.191,436.015,441.873,357.972,291.834,464.089,545.872,451.179,567.643,508.835,475.064,543.964
248260_at,AT5G53240,1.11086,0.857207,4.89683,1.46612,2.14909,2.48299,1.90198,1.61101,1.5204,0.978339,0.825415,1.54031
248261_at,AT5G53280,160.697,144.138,114.879,130.608,146.83,169.501,133.283,100.168,133.016,136.579,144.649,103.718
248262_at,AT5G53340,475.393,400.646,360.363,330.996,346.899,369.191,280.767,430.78,451.734,442.899,486.714,346.815
248263_at,AT5G53370,688.33,812.59,590.779,491.332,598.188,704.826,844.137,772.055,923.124,656.086,756.483,777.293
248264_at,AT5G53310,500.995,555.201,546.071,366.572,516.756,593.483,616.184,579.649,552.01,561.672,528.637,621.789
248265_at,AT5G53430,63.5141,70.2678,54.7423,47.6498,58.3233,51.447,62.3623,63.2471,55.365,50.4759,50.254,47.4277
248266_at,AT5G53440,191.069,211.599,245.171,258.283,235.812,247.777,218.206,218.766,231.438,238.856,219.059,238.119
248267_at,AT5G53460,3345.32,3194.61,4179.47,4049.14,4625.42,4158.17,3501.2,2752.3,3514.29,3438.81,3246.69,3208.72
248268_at,AT5G53480,557.432,326.177,445.636,438.07,492.549,403.422,451.833,468.069,367.883,394.385,481.736,419.756
248269_at,AT5G53470,215.618,200.933,180.428,196.187,207.56,192.638,211.62,168.096,206.33,213.121,184.584,186.052
248270_at,AT5G53450,265.55,312.051,559.15,485.146,527.53,575.243,436.384,328.347,261.107,276.157,256.989,265.617
248271_at,AT5G53420,121.979,97.7831,123.24,181.131,154.486,155.11,181.076,154.489,198.136,185.418,206.93,166.639
248272_at,AT5G53480,287.747,302.659,302.835,373.217,268.741,299.081,323.863,285.706,295.762,261.015,343.694,252.426
248273_at,AT5G53500,85.9231,139.649,128.39,89.5925,133.945,142.121,123.134,94.3662,140.984,121.422,115.672,121.161
248274_at,AT5G53510,19.4692,11.6375,3.69592,25.5732,12.2185,8.58911,13.3446,13.6849,4.63799,12.2607,20.753,18.4685
248275_at,AT5G53520,8.67195,1.02163,9.53888,1.46161,19.9853,4.20752,9.12821,0.555448,7.93985,14.1095,3.72804,2.74061
248276_at,AT5G53550,387.913,303.091,267.201,205.718,189.953,209.904,278.549,263.529,376.815,316.324,478.171,330.209
248277_at,AT5G52860,13.8891,5.80335,8.95467,2.40999,9.07042,6.45335,1.37858,7.08226,1.89438,1.98904,2.78523,8.20169
248278_at,AT5G52890,3.84643,3.42709,6.35346,2.39935,2.98326,18.451,21.5121,12.2503,13.4073,18.6038,2.35826,6.13889
248279_at,AT5G52910,90.9467,76.5247,80.071,108.539,82.1247,103.891,73.5752,66.3667,81.9877,100.065,83.9802,63.7337
248280_at,AT5G52950,33.8526,39.4042,32.4089,39.3917,31.1007,55.6048,35.6365,33.6307,40.5934,36.2774,41.6548,14.2067
248281_at,AT5G52980,143.994,176.837,159.007,150.45,190.87,190.136,211.894,168.527,167.885,177.176,223.279,198.637
248282_at,AT5G52900,25.7026,19.3828,32.4314,19.9662,21.3137,8.83925,11.2874,19.0386,25.0035,26.4499,31.8119,22.6489
248283_at,AT5G52920,782.025,639.539,923.763,885.629,739.795,986.676,899.473,834.886,690.637,838.583,901.174,783.57
248284_at,AT5G52975,12.3004,21.1934,12.5322,22.0856,25.7587,27.546,13.6132,29.6833,2.39491,33.7362,20.7081,18.2316
248285_at,AT5G52960,95.1245,87.3287,66.6535,51.1539,61.6392,79.4087,89.5522,85.8607,78.9494,51.8207,64.5418,64.2167
248286_at,AT5G52870,16.7014,20.8664,12.76,24.5898,20.7436,26.6695,37.363,19.99,28.8383,24.1786,18.9772,4.04588
248287_at,AT5G52970,18.9077,36.0339,9.60734,16.8029,1.66117,3.0414,22.8747,11.3281,6.10402,4.08155,1.66214,20.0115
248288_at,AT5G52840,2820.05,2852.07,2803.24,2699.39,3085.09,3075.88,2731.85,2761.85,2629.58,2958.84,2840.65,2914.54
248289_at,AT5G52880,93.1509,103.515,110.965,105.379,110.258,111.087,101.698,98.6946,92.856,112.054,87.5884,119.737
248290_at,AT5G53010,60.9075,69.7809,48.2005,50.8626,62.9134,57.3917,86.6771,52.2197,89.5326,55.8331,55.9014,100.984
248291_at,AT5G53020,60.725,70.2688,64.384,83.5285,45.3907,74.9447,66.3738,64.9745,79.0448,73.9719,82.1839,71.7814
248292_at,AT5G53030,8.44267,22.2395,1.70764,35.1363,5.10428,7.8996,7.89333,1.80661,2.48325,1.56398,10.7914,14.5608
248293_at,AT5G53050,107.398,126.805,139.95,93.5166,105.586,88.6444,154.664,196.665,138.579,132.085,153.113,187.735
248294_at,AT5G53060,63.1264,70.1811,74.7089,102.768,63.2754,52.9156,76.4134,78.856,82.2534,82.2575,104.479,62.0109
248295_at,AT5G53070,197.295,100.253,215.493,232.27,273.09,233.904,281.964,302.234,202.644,247.055,282.57,281.109
248296_at,AT5G53090,146.502,142.625,127.499,147.582,96.9483,121.709,87.6678,142.462,132.312,147.696,149.199,182.084
248297_at,AT5G53100,2.6651,16.7254,20.2922,2.06056,6.77629,10.9369,6.95207,11.656,1.43046,4.03336,7.05988,21.5641
248298_at,AT5G53110,245.215,188.52,264.819,200.449,240.094,251.359,270.309,208.223,253.997,191.984,263.616,218.438
248299_at,AT5G53080,15.097,22.9843,19.3334,37.5915,4.36851,16.3378,8.29359,26.9905,7.73374,20.6175,2.28541,18.3153
248300_at,AT5G53000,307.073,345.586,352.824,305.82,306.791,356.391,353.746,332.19,320.148,255.429,305.067,249.059
248301_at,AT5G53150,81.5014,46.1605,65.4136,57.0728,57.6483,85.1794,70.3046,83.2021,58.0659,90.7661,104.954,56.585
248302_at,AT5G53160,786.011,779.739,294.905,358.912,457.095,318.802,441.927,484.843,502.455,409.893,384.565,360.123
248303_at,AT5G53170,141.818,127.888,179.203,146.888,125.835,141.041,137.085,141.039,177.78,126.975,146.389,154.482
248304_at,AT5G53180,328.038,441.861,360.584,400.394,432.774,451.346,412.15,378.8,360.058,412.559,361.549,402.173
248305_at,AT5G52560,372.425,442.393,392.341,386.954,343.668,365.951,415.959,424.003,483.128,367.798,394.679,385.944
248306_at,AT5G52830,195.055,174.757,146.109,122.226,198.035,210.101,216.835,150.957,199.696,179.272,218.491,202.242
248307_at,AT5G52850,50.6847,27.7483,31.9618,35.1774,26.7191,35.358,21.8727,31.6286,27.0261,38.738,32.7573,18.9097
248308_at,AT5G52530,224.751,219.865,247.021,208.491,209.315,229.131,221.507,236.41,236.692,210.213,211.102,234.178
248309_at,AT5G52540,344.546,411.855,333.633,399.592,333.461,333.738,375.479,361.624,390.135,362.071,324.745,250.636
248310_at,AT5G52550 /// AT5G52552,183.052,141.833,220.619,173.567,160.742,157.183,167.002,117.679,150.555,166.63,149.358,195.601
248311_at,AT5G52570,8.977,31.0692,52.6574,62.0275,23.2609,32.4862,29.3461,32.2169,33.0071,34.6749,32.7537,52.6648
248312_at,AT5G52580,180.189,88.5606,150.936,68.5203,85.5151,109.763,98.9937,93.8489,109.981,124.09,117.25,88.2002
248313_at,AT5G52580,362.851,346.284,389.883,322.92,427.858,395.272,377.889,382.083,379.388,395.872,421.664,349.87
248314_at,AT5G52620,10.2535,1.49651,6.31149,1.18004,4.69278,13.4134,1.03946,2.11545,0.441035,0.58731,9.88376,0.578011
248315_at,AT5G52630,28.8269,43.8504,30.0878,47.2966,21.8277,44.5695,28.5457,38.8051,40.1964,22.9695,27.9613,23.5022
248316_at,AT5G52670,4.48136,0.805849,15.1879,19.8946,21.3051,1.71635,6.31371,0.701251,14.1765,9.69956,3.997,12.1471
248317_at,AT5G52680,9.52549,8.90826,8.58553,6.74592,1.92838,5.12426,1.48263,11.9845,0.680854,9.32643,5.60637,1.39561
248318_at,AT5G52690,1.17498,0.88011,2.99659,12.8811,7.82463,13.0358,4.61656,5.86122,2.63256,0.339991,0.310121,2.95657
248319_at,AT5G52710,2.14023,13.5542,7.93182,8.32979,16.9398,8.19606,12.3181,12.9767,9.93696,22.1715,11.3235,13.959
248320_at,AT5G52720,1.9735,1.30334,9.29994,7.34073,8.11709,2.01017,1.37306,1.39107,7.21555,2.53668,2.10945,0.743206
248321_at,AT5G52740,0.771364,5.84424,12.4428,14.7648,5.01999,4.69789,6.87817,4.98756,12.8147,9.92682,6.42763,1.5007
248322_at,AT5G52760,2.83048,0.952808,0.838288,2.31118,3.74845,4.43912,1.15616,3.16434,1.06712,8.08874,0.840927,0.87643
248323_at,AT5G52770,1.62294,12.2928,1.41205,4.48426,1.8445,3.52045,1.97233,2.12861,2.94358,2.91496,2.42735,0.776115
248324_at,AT5G52790,45.7158,68.14,28.8911,36.0105,41.7234,50.9389,65.6119,45.9243,64.8674,79.5193,72.9654,81.2873
248325_at,AT5G52800,23.9067,25.1476,12.0153,18.0478,32.0327,14.8704,12.2552,15.268,11.8444,18.948,3.68166,17.0165
248326_at,AT5G52820,631.233,626.416,556.503,442.93,496.856,592.498,498.485,527.128,560.443,431.787,499.649,494.215
248327_at,AT5G52750,18.8661,21.8197,31.9392,61.5378,24.9416,32.9956,20.5516,21.0895,15.3208,25.4582,18.2574,22.5885
248328_at,AT5G52660,70.3685,97.4064,106.981,107.882,116.136,123.401,116.135,126.5,158.418,92.7282,141.859,140.076
248329_at,AT5G52780,8.8742,10.4031,2.18858,13.4948,2.47331,4.24261,1.2668,2.01028,7.73593,5.15812,2.10271,18.1171
248330_at,AT5G52810,106.554,104.659,207.335,160.532,122.717,145.122,130.718,130.635,124.176,138.795,155.853,131.82
248331_at,AT5G52650,4651.81,4267.0,4739.79,4741.86,4771.42,4568.42,4208.67,4064.74,3653.46,4567.81,4437.0,4745.44
248332_at,AT5G52640,152.797,176.339,1257.7,1100.86,562.42,729.092,400.176,434.601,259.754,277.003,319.627,307.425
248333_at,AT5G52390,14.9174,15.4325,20.5955,3.57035,16.996,3.19191,2.63164,14.9792,15.1437,12.4404,20.6926,17.2353
